Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-4046	0.0299347268386421	0.0154448035442379	0	0.139464927437939	0.0198776733281584	0	0	0.0837078028043333	0.131530039184046	0.0494401690560081	0	0.0453704412679602	0.014095936222456	0.132861880461298	0.069296098793164	0.106786104451329	0	0	0.162189396610428	0	0	0	0	0.64600402930813	0.796053216738776
MB-4059	0.00271609438894394	0.0795054590329256	0	0.234200245734556	0	0.00918880722345075	0.0254513832530293	0.0882232401313835	0.0383704594663149	0.129044830127976	0	0.0395294396747182	0.0334751140640117	0.06029444450956	0.0914734072942331	0.0754694630244059	0.0113746276897989	0	0.0816829843846924	0	0	0	0	0.769987347620332	0.707662478995933
MB-4091	0.0365981018783408	0.000296737054941722	0.0173173575639525	0.0838682967343802	0.0572396867102813	0.0200288830904545	0	0.0870211083084345	0.125568837755365	0.00251982869105279	0.0328516397150204	0.0388586535199658	0.022274204820861	0.0419112642391428	0.0810608298212687	0.283254777376498	0.00628988326798338	0.00311645857148576	0.0501387702354272	0	0.00773349816822717	0.00205118247691647	0	0.500693103047401	0.869401343186202
MB-4141	0.0336428433230856	0	0.00223668664686428	0.122855945190425	0.032625036080131	0	0.0213218865786853	0.0669087862673134	0.141430480006759	0	0.0556174513871792	0.0557531343788081	0.0199722092137182	0.0965548079042612	0.0545875742141956	0.125292118067354	0	0.0516107149930399	0.111468285575875	0	0	0.00812204017230566	0	0.548253540696622	0.846320677671932
MB-4154	0.0387167666888912	0	0.0441188965271418	0.207142886268526	0	0	0.061744248080264	0.0796599607940812	0.0223348770234696	0.0238862256289778	0	0.0717387027249697	0.00697422054265706	0.201048066232822	0.0975257461301215	0.0814026797845459	0.0281454686233298	0	0.0355612549502027	0	0	0	0	0.810358542437122	0.690658654324892
MB-4222	0.0172288354588875	0.0201394593594832	0.0211664610482101	0.0369459804572772	0.0161772090844446	0.0472496780634706	0	0.0486814273172442	0.118049170548877	0.0121653223055323	0.0237839495551968	0.0298228854187384	0.0116792901443578	0.285648297726958	0.0309843185330201	0.171959147680754	0	0.0142086853845924	0.0941098819129565	0	0	0	0	0.662546294760958	0.781361460320187
MB-4234	0.0317095521712953	0.0244971490988403	0.0371108745361321	0.0474836712182037	0	0.0584159893351822	0	0.103297988349282	0.0614361387526528	0.00610065662546484	0.0477124272138333	0	0	0.185992182846278	0.0858447143988879	0.157819223944998	0	0	0.120347409836618	0.0322320216723325	0	0	0	0.573020696857242	0.834968754082417
MB-4323	0.054181435482269	0.0509774102030777	0	0.0865163316897667	0	0.115196882825824	0	0.0983375516410413	0.0748527125354295	0.0252467774705973	0	0.0367853989249895	0.0194569494138926	0.0367914672068793	0.116250000331776	0.188919744252724	0.0152825992282861	0	0.0746943476055198	0	0.00252467731125074	0.00398571387667559	0	0.505051806915581	0.867013072256932
MB-4324	0.00804201718901724	0.0531266225031001	0	0.0760536026000304	0	0.0493560152954092	0	0.0853558635042404	0.0971943383961178	0	0	0.0560716384648074	0	0.190140176488428	0.033952384272059	0.194481127396726	0	0.0119773131378403	0.141788049363332	0	0	0.00246085138889293	0	0.551879979656085	0.844852599367886
MB-4329	0.0222592438228304	0.035230157297028	0.0300638634605946	0.0748503782974126	0	0.109015561039891	0	0.0568645039285431	0.0215549965736213	0.0340315136440553	0	0.0378187295844024	0.00764999868368482	0.18046211251193	0.0516172417400885	0.252939342561522	0	0	0.0856423568543961	0	0	0	0	0.672620212494615	0.781609296119836
MB-4339	0.00345490902229079	0.0285110395811033	0.000374523445150618	0.0749221674460759	0	0.0259071774708911	0.0185204522417124	0.109413990196156	0.10998861666097	0.0266680329531223	0.0360638634595029	0.019527746247592	0.0178251580790918	0.0882699459478825	0.100722996167827	0.200356598437013	0.0374450011965873	0	0.102027781447031	0	0	0	0	0.521869146118651	0.860482365433158
MB-4362	0.0197292766671931	0.035152432024205	0.0202078275840875	0.0632451603106069	0	0.0851025576429356	0	0.112683921670359	0.110588100912788	0	0.0144718426852104	0.0804831881819152	0.0318065470244797	0.0661775538845477	0.0381536328136327	0.165659472336039	0.0140843838792469	0.0308779363765556	0.0915939694341426	0	0.0140587989441402	0.0059233976279145	0	0.39204391276543	0.919105270194876
MB-4374	0.0722638633351297	0	0.0174073452396407	0.0764325320969855	0	0.0650645919034114	0	0.111650515286928	0.142896824654	0	0.0114657381599221	0.0539589466369988	0	0.176954312605428	0.0738473934335835	0.141589694492992	0.00894221038912125	0	0.0392770277181657	0.00824900404769317	0	0	0	0.46576315164885	0.885094827140149
MB-4375	0.0237186466443648	0.0270702164087165	0.0398496604326718	0.030124592546266	0	0.148389894473486	0	0.121651810199515	0.0376124131201109	0.0323536427930655	0	0.0609924193672192	0.0164716946494116	0.124459350811759	0.0264563444848643	0.126176231848129	0	0.0495883791269596	0.135084703093461	0	0	0	0	0.400855316982748	0.915501675418405
