Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-0487	0.0470588634908031	0.0191171313044807	0.0854269212092484	0.0487893440985807	0	0.0985615095389261	0.0151498724026956	0.0507150156979431	0.000389603708153089	0.0433528645305391	0.00816430815098171	0.00436643832409837	0.102602255283344	0.0288610663954848	0.0344850684548579	0.176540556752005	0	0.00399246313840494	0.19711124534043	0.0353154721790233	0	0	0	0.593307062545272	0.829033745684846
MB-0492	0.0429681120339143	0.00452626345684613	0.0186942794846123	0.00628015495688618	0	0.130971771382657	0.00537226239647062	0.0690862787510932	0.0346393846715915	0.0188740458020391	0.0436626765505004	0.00326440262135701	0.0143498190971467	0.132379426799578	0.0490492794209848	0.335498634433524	0	0	0	0.0650622867639544	0.0253209213768443	0	0	0.503398219123954	0.866257444430355
MB-0507	0.0116330056910766	0.124556774591328	0	0.054739923934813	0	0.0740404259518147	0.0199539599350616	0.069685636409347	0.0380047249329298	0.0509104505755219	0	0.0487399516041566	0.0403242759364432	0.100701749226487	0.0623567409465403	0.151750350112945	0.00552049222517138	0	0.147081537926365	0	0	0	0	0.745641491391646	0.754871831357044
MB-0534	0.0644939366458212	0	0.0445529877999607	0.0839331645825097	0	0.205287870855796	0.00976031312212145	0.0444382405861585	0	0.0346220261469148	0.00629692050049656	0.00422261898941736	0.0384018382665634	0	0.0497467802352129	0.187797060588317	0.00606157199056883	0.00755378746393613	0.212830882226205	0	0	0	0	0.614765010070011	0.818470728960957
MB-0542	0.0357802930023429	0.0338674251244197	0.0666120080614725	0.125002012170569	0	0.205361096801972	0.0303300491036875	0.0561737759237579	0	0.054859945216371	0	0.0229141188841301	0.0437700342803758	0.0735928206155021	0.0984622913103377	0.0869330678753206	0.00466266611588612	0	0.0616783955138547	0	0	0	0	0.706696688965569	0.762548146237389
MB-0544	0.0208334950764306	0.0354439013126144	0.000775367843907113	0.0609882160697042	0	0.121726661177762	0	0.0575743682228792	0	0.0437214748591945	0	0.0291212830824412	0.0409365283793867	0.0522078405727049	0.0488928284481198	0.204836775906099	0.00837720283826721	0	0.232399766092871	0.0374083535790207	0	0.00475593653859742	0	0.573592273837088	0.833197003253123
MB-0551	0.0261927321638723	0.0608096936042159	0.0214774359327537	0.102236654812456	0	0.142931349355367	0	0.0765460266581643	0	0.0517003072186724	0.00461598370150126	0.0260012312668656	0.0524389574702226	0.00117090562813615	0.0294212155907418	0.180845657240954	0.00824126421397531	0.008730473826143	0.198764249343951	0.00787586197200803	0	0	0	0.575892004613198	0.835965277286535
MB-0554	0.0193339076418165	0.0418052353126203	0.0180067187862752	0.0388174011080544	0	0.0728336073900564	0	0.0735158804520683	0.0260564937453984	0.0219522932980255	0	0.0407430739609041	0.00471991539692193	0.16471985716199	0.0479845513361987	0.251660822075963	0	0	0.0895110270573898	0.0733404765131817	0	0.0149987387631358	0	0.732877448578023	0.743868246312846
MB-0573	0.00049263201951035	0.137603788488101	0	0.0619340827635662	0	0.159681359912459	0	0.0323257044965639	0	0.0470121266732424	0	0.0685817689710519	0.0128490555993297	0.047943128208475	0.0390369233158454	0.100167325705039	0	0	0.283277147232691	0.00909495661412551	0	0	0	0.772438216509686	0.716809068622615
MB-0576	0.00571188427393489	0.0529363033759293	0.00779656289936711	0.0657255698825724	0	0.166863410746605	0.00552187892712352	0.0445662679017167	0	0.0394192350194595	0	0.0401537374816383	0.0250727374132603	0.00994335540390362	0.0638044041552529	0.215866125965523	0.00905521540103651	0	0.240891375561529	0	0	0.00667193559114846	0	0.685061459042622	0.778808055498113
MB-0596	0	0.038694762853027	0.152885840625013	0.0887928617415372	0	0.07555607770218	0	0.0618031914870138	0.0291969314315266	0.0648687094793335	0	0.0445293269072361	0.0237514745464223	0.0231737636543921	0.0812078024819455	0.209428021255832	0.0170059708248551	0	0.0891052650096859	0	0	0	0	0.746345404113537	0.742547667965622
